reason,part_number,make,model,year_from,year_to,description,engine_type,body_type,engine_code,power_kw
"No matching vehicle found in DB",58 MF,HOLDEN,"CREWMAN",2004,2006,"VZ 5.7 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LS1",235
"No matching vehicle found in DB",68 MF,HOLDEN,"CREWMAN",2003,2004,"VY 3.8 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LN3",152
"No matching vehicle found in DB",58 MF,HOLDEN,"CREWMAN",2003,2004,"VY 3.8 i V6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LN3",152
"No matching vehicle found in DB",68 MF,HOLDEN,"CREWMAN",2003,2004,"VY 5.7 i V8 4x4 Petrol All-wheel Drive Ute",Petrol,Ute,"LS1",225
"No matching vehicle found in DB",58 MF,HOLDEN,"CREWMAN",2003,2004,"VY 5.7 i V8 4x4 Petrol All-wheel Drive Ute",Petrol,Ute,"LS1",225
"No matching vehicle found in DB",68 MF,HOLDEN,"CREWMAN",2003,2004,"VY 5.7 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LS1",225
"No matching vehicle found in DB",58 MF,HOLDEN,"CREWMAN",2003,2004,"VY 5.7 i V8 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LS1",225
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"CAPTIVA 7",2012,2018,"CG 2.4 Flexfuel AWD Petrol All-wheel Drive SUV",Petrol,SUV,"A 24 XE,LE9",123
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"CAPTIVA 7",2012,2018,"CG 2.4 Flexfuel AWD Petrol All-wheel Drive SUV",Petrol,SUV,"A 24 XE,LE9",123
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"CAPTIVA 7",2012,2018,"CG 2.4 Flexfuel Petrol Front-Wheel Drive SUV",Petrol,SUV,"A 24 XE,LE9",123
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"CAPTIVA 7",2012,2018,"CG 2.4 Flexfuel Petrol Front-Wheel Drive SUV",Petrol,SUV,"A 24 XE,LE9",123
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPTIVA 7",2012,2018,"CG 3.0 Flexfuel AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LFW",190
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPTIVA 7",2012,2018,"CG 3.0 Flexfuel AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LFW",190
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"CAPTIVA 7",2011,2018,"CG 2.4 i AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LE5,A 24 XE",123
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"CAPTIVA 7",2011,2018,"CG 2.4 i AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LE5,A 24 XE",123
"No matching vehicle found in DB",DIN53LHX MF,HOLDEN,"CAPTIVA 7",2011,2018,"CG 2.4 i Petrol Front-Wheel Drive SUV",Petrol,SUV,"LE5,A 24 XE",123
"No matching vehicle found in DB",DIN53LH MF,HOLDEN,"CAPTIVA 7",2011,2018,"CG 2.4 i Petrol Front-Wheel Drive SUV",Petrol,SUV,"LE5,A 24 XE",123
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPTIVA 7",2011,2018,"CG 3.0 i AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LF1",190
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPTIVA 7",2011,2018,"CG 3.0 i AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LF1",190
"No matching vehicle found in DB",DIN65RHX MF,HOLDEN,"CAPTIVA 7",2008,2011,"CG 3.2 i AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LU1,Z 32 SEE",169
"No matching vehicle found in DB",DIN65RH MF,HOLDEN,"CAPTIVA 7",2008,2011,"CG 3.2 i AWD Petrol All-wheel Drive SUV",Petrol,SUV,"LU1,Z 32 SEE",169
"No matching vehicle found in DB",NS60LSX MF,HOLDEN,"COLORADO",2008,2012,"RC 2.4 i (TFR32) Petrol Rear-Wheel Drive Platform/Chassis",Petrol,Platform/Chassis,"Y 24 SE",92
"No matching vehicle found in DB",NS60LS MF,HOLDEN,"COLORADO",2008,2012,"RC 2.4 i (TFR32) Petrol Rear-Wheel Drive Platform/Chassis",Petrol,Platform/Chassis,"Y 24 SE",92
"No matching vehicle found in DB",NS70LX MF,HOLDEN,"COLORADO",2008,2012,"RC 3.6 i V6 (TFR27) Petrol Rear-Wheel Drive Platform/Chassis",Petrol,Platform/Chassis,"LCA (H9)",157
"No matching vehicle found in DB",NS70L MF,HOLDEN,"COLORADO",2008,2012,"RC 3.6 i V6 (TFR27) Petrol Rear-Wheel Drive Platform/Chassis",Petrol,Platform/Chassis,"LCA (H9)",157
"No matching vehicle found in DB",NS70LX MF,HOLDEN,"COLORADO",2008,2012,"RC 3.6 i V6 (TFR27) Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LCA (H9)",157
"No matching vehicle found in DB",NS70L MF,HOLDEN,"COLORADO",2008,2012,"RC 3.6 i V6 (TFR27) Petrol Rear-Wheel Drive Ute",Petrol,Ute,"LCA (H9)",157
"No matching vehicle found in DB",NS70LX MF,HOLDEN,"COLORADO",2008,2012,"RC 3.6 i V6 4x4 (TFS27) Petrol All-wheel Drive Ute",Petrol,Ute,"LCA (H9)",157
"No matching vehicle found in DB",NS70L MF,HOLDEN,"COLORADO",2008,2012,"RC 3.6 i V6 4x4 (TFS27) Petrol All-wheel Drive Ute",Petrol,Ute,"LCA (H9)",157
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"CALAIS",2017,2020,"ZB 2.0 Petrol Front-Wheel Drive Hatchback",Petrol,Hatchback,"LTG",191
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"CALAIS",2017,2020,"ZB 3.6 V6 Petrol All-wheel Drive Hatchback",Petrol,Hatchback,"LGX",235
"No matching vehicle found in DB",DIN75LH AGM,HOLDEN,"CALAIS",2017,2020,"ZB 3.6 V6 Petrol All-wheel Drive Wagon",Petrol,Wagon,"LGX",235
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2015,2017,"VF 6.2 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2015,2017,"VF 6.2 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2015,2017,"VF 6.2 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2015,2017,"VF 6.2 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2013,2017,"VF 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2013,2017,"VF 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2013,2017,"VF 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFX",210
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2013,2017,"VF 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LFX",210
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2013,2015,"VF 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2013,2015,"VF 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2013,2015,"VF 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2013,2015,"VF 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2009,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2009,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2009,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2009,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L76,L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LLT",210
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LLT",210
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LLT",210
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LLT",210
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LY7",195
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2008,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"LY7",195
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2008,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2008,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LY7",195
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2006,2013,"VE 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LY7",195
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CALAIS",2006,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CALAIS",2006,2013,"VE 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L98(364CUV8),L77(364CUV8)",270
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2005,2006,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76",260
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2005,2006,"VZ 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L76",260
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2004,2006,"VZ 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HV",190
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2004,2006,"VZ 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"HV",190
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2004,2006,"VZ 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",235
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2004,2006,"VZ 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",235
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2003,2004,"VY 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",235
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2003,2004,"VY 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",235
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2002,2004,"VY 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LN3",152
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2002,2004,"VY 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LN3",152
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2002,2004,"VY 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2002,2004,"VY 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2000,2002,"VX 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LN3",152
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2000,2002,"VX 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LN3",152
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2000,2002,"VX 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2000,2002,"VX 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",2000,2002,"VX 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",225
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",2000,2002,"VX 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",225
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",1999,2000,"VT 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",220
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",1999,2000,"VT 5.7 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS1",220
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",1997,2000,"VT 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LN3",147
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",1997,2000,"VT 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LN3",147
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",1997,2000,"VT 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",1997,2000,"VT 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",171
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",1998,1999,"VT 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",195
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",1998,1999,"VT 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",195
"No matching vehicle found in DB",68 MF,HOLDEN,"CALAIS",1997,1999,"VT 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",179
"No matching vehicle found in DB",58 MF,HOLDEN,"CALAIS",1997,1999,"VT 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1997,1997,"VS 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",168
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1997,1997,"VS 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",168
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1996,1997,"VS 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1996,1997,"VS 3.8 i V6 Supercharged Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L67",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1995,1997,"VS 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",147
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1995,1997,"VS 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",147
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1995,1997,"VS 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1995,1997,"VS 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1993,1995,"VR 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",130
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1993,1995,"VR 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",130
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1993,1995,"VR 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1993,1995,"VR 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1991,1993,"VP 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",127
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1991,1993,"VP 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",127
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1991,1993,"VP 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1991,1993,"VP 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1989,1991,"VN 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1989,1991,"VN 5.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",165
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1988,1991,"VN 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",125
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1988,1991,"VN 3.8 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LG2",125
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1988,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30E",114
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1988,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30E",114
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1988,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30ET",150
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1988,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"RB30ET",150
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1988,1988,"VL 5.0 V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",122
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1988,1988,"VL 5.0 V8 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 304 (Black)",122
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1986,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30E",114
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1986,1988,"VL 3.0 EFi Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30E",114
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1986,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30ET",150
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1986,1988,"VL 3.0 EFi Turbo Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"RB30ET",150
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1986,1988,"VL 5.0 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",122
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1986,1988,"VL 5.0 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",122
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1984,1987,"VK 3.3 EFi Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 202 (EFI)",109
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1984,1987,"VK 3.3 EFi Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 202 (EFI)",109
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1985,1986,"VK 4.9 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",122
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1985,1986,"VK 4.9 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 304 (Black)",122
"No matching vehicle found in DB",67 MF,HOLDEN,"CALAIS",1984,1985,"VK 5.0 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Black)",117
"No matching vehicle found in DB",57 MF,HOLDEN,"CALAIS",1984,1985,"VK 5.0 V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Black)",117
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CASCADA",2014,2017,"CJ 1.6 Petrol Front-Wheel Drive Convertible",Petrol,Convertible,"A 16 XHT",125
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CASCADA",2014,2015,"CJ 1.6 Petrol Front-Wheel Drive Convertible",Petrol,Convertible,"A 16 XHT",147
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2015,2017,"WN 6.2 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2015,2017,"WN 6.2 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2015,2017,"WN 6.2 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LS3(376CUV8)",304
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2013,2015,"WN 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2013,2015,"WN 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2013,2015,"WN 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2013,2015,"WN 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2013,2015,"WN 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2013,2015,"WN 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX",210
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2013,2015,"WN 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2013,2015,"WN 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2013,2015,"WN 6.0 i V8 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"L77(364CUV8)",260
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2012,2013,"WM 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2012,2013,"WM 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2012,2013,"WM 3.6 i V6 LPG Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LWR",180
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2009,2013,"WM 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX,LLT",210
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2009,2013,"WM 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX,LLT",210
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2009,2013,"WM 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"LFX,LLT",210
"No matching vehicle found in DB",DIN65LH AGM,HOLDEN,"CAPRICE",2006,2013,"WM 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"H7,LY7",195
"No matching vehicle found in DB",DIN65LHX MF,HOLDEN,"CAPRICE",2006,2013,"WM 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"H7,LY7",195
"No matching vehicle found in DB",DIN65LH MF,HOLDEN,"CAPRICE",2006,2013,"WM 3.6 i V6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"H7,LY7",195
